Row ID,Order ID,fecha_venta,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,ciudad,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,temperatura_maxima,temperatura_minima,lluvia_mm,ventas_predichas_clima
6259,CA-2012-133536,2012-03-28,30/03/2012,Second Class,JH-15820,John Huston,Consumer,United States,New York City,New York,10009,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,22.92,3,0,"11,2308",20.0,2.7,3.2,160.7848640932491
6261,CA-2012-162607,2012-05-12,18/05/2012,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,14.592,3,"0,2","4,9248",1.6,-2.5,0.0,289.93674113274193
6264,CA-2014-160724,2014-05-06,11/05/2014,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Columbus,Georgia,31907,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,0,"15,525",19.4,10.2,28.3,226.5363484669404
6274,US-2013-139087,2013-07-18,23/07/2013,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,0,"4,4712",17.3,8.9,0.3,232.39232849277943
6275,US-2013-139087,2013-07-18,23/07/2013,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,428.4,3,0,"89,964",17.3,8.9,0.3,232.39232849277943
6276,US-2013-139087,2013-07-18,23/07/2013,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",24.75,5,0,"10,89",17.3,8.9,0.3,232.39232849277943
6277,US-2013-139087,2013-07-18,23/07/2013,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,87.71,7,0,"41,2237",17.3,8.9,0.3,232.39232849277943
6278,US-2013-139087,2013-07-18,23/07/2013,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2,0,"17,38",17.3,8.9,0.3,232.39232849277943
6279,US-2013-139087,2013-07-18,23/07/2013,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,20.784,2,"0,2","-4,6764",17.3,8.9,0.3,232.39232849277943
6280,US-2013-139087,2013-07-18,23/07/2013,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",12.816,3,"0,2","4,1652",17.3,8.9,0.3,232.39232849277943
6284,CA-2013-100944,2013-09-25,29/09/2013,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,90049,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",304.9,5,0,"143,303",23.1,13.3,32.9,216.69456271475116
6285,CA-2013-100944,2013-09-25,29/09/2013,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,90049,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,563.24,5,"0,2","56,324",23.1,13.3,32.9,216.69456271475116
6288,CA-2011-100090,2011-07-08,12/07/2011,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,502.488,3,"0,2","-87,9354",30.6,18.6,0.0,183.89873978755224
6289,CA-2011-100090,2011-07-08,12/07/2011,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",196.704,6,"0,2","68,8464",30.6,18.6,0.0,183.89873978755224
6293,CA-2012-151253,2012-04-22,26/04/2012,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3,"0,2","7,7679",23.4,14.4,25.2,221.3264613509992
6294,CA-2012-151253,2012-04-22,26/04/2012,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14,3,0,"16,6764",23.4,14.4,25.2,221.3264613509992
6295,CA-2011-141152,2011-09-16,19/09/2011,First Class,RF-19345,Randy Ferguson,Corporate,United States,New York City,New York,10024,East,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",33.552,1,"0,2","12,582",18.2,10.5,0.0,236.25286264595962
6299,CA-2011-169852,2011-10-21,26/10/2011,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,San Diego,California,92024,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,36.36,3,"0,2","12,2715",23.7,18.5,1.5,246.7456939463188
6300,CA-2014-107314,2014-12-01,4/12/2014,First Class,MZ-17335,Maria Zettner,Home Office,United States,San Francisco,California,94109,West,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,25.83,3,0,"9,5571",29.4,20.9,0.0,212.42279416266783
6301,US-2011-161305,2011-06-06,12/06/2011,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",24.588,3,"0,8","-38,1114",27.8,21.9,16.7,236.85586131598095
6302,US-2011-161305,2011-06-06,12/06/2011,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Chicago,Illinois,60623,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",13.984,2,"0,2","4,7196",27.8,21.9,16.7,236.85586131598095
6305,CA-2014-107552,2014-05-06,6/05/2014,Same Day,AI-10855,Arianne Irving,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,6.68,1,0,"3,2064",18.5,7.2,0.0,208.3940819081388
6325,CA-2012-110289,2012-10-29,2/11/2012,Standard Class,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.4,5,0,"16,032",28.4,20.5,1.1,218.71078357068927
6326,CA-2012-110289,2012-10-29,2/11/2012,Standard Class,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,94109,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",210.84,4,0,"103,3116",28.4,20.5,1.1,218.71078357068927
6335,CA-2011-133305,2011-07-11,15/07/2011,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12,4,0,"23,0864",31.9,20.7,0.0,187.92428545722322
6336,CA-2011-133305,2011-07-11,15/07/2011,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,18.28,5,"0,2","6,398",31.9,20.7,0.0,187.92428545722322
6337,CA-2013-165995,2013-08-31,7/09/2013,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04,4,0,"15,9936",21.7,13.7,79.4,238.51056275734013
6338,CA-2013-165995,2013-08-31,7/09/2013,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,5,"0,2","42,495",21.7,13.7,79.4,238.51056275734013
6339,CA-2014-143112,2014-10-06,10/10/2014,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,4,0,"43,9",19.9,8.6,0.0,206.17597535301326
6340,CA-2014-143112,2014-10-06,10/10/2014,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",221.382,2,"0,1","2,4598",19.9,8.6,0.0,206.17597535301326
6341,CA-2014-143112,2014-10-06,10/10/2014,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96,4,0,"1351,9896",19.9,8.6,0.0,206.17597535301326
6347,CA-2014-104822,2014-10-21,21/10/2014,Same Day,RB-19465,Rick Bensley,Home Office,United States,New York City,New York,10024,East,OFF-LA-10002034,Office Supplies,Labels,Avery 478,24.55,5,0,"12,0295",18.0,11.2,2.2,243.6950341609832
6348,CA-2012-104486,2012-05-01,6/05/2012,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,1,"0,2","4,4138",26.2,20.0,8.5,236.0673682930194
6349,CA-2012-104486,2012-05-01,6/05/2012,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.32,3,0,"10,4496",26.2,20.0,8.5,236.0673682930194
6350,CA-2012-104486,2012-05-01,6/05/2012,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0,"10,518",26.2,20.0,8.5,236.0673682930194
6353,US-2012-161347,2012-09-13,19/09/2012,Standard Class,HG-14845,Harry Greene,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2.412,1,"0,7","-2,01",26.4,15.3,0.0,197.39892750050234
6354,US-2012-109015,2012-09-06,12/09/2012,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,New York City,New York,10011,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.39,1,0,"2,0975",26.1,20.6,0.0,240.470748344042
6355,US-2012-109015,2012-09-06,12/09/2012,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,New York City,New York,10011,East,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,337.98,2,0,"101,394",26.1,20.6,0.0,240.470748344042
6356,CA-2011-110611,2011-10-06,13/10/2011,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,5,"0,2","-13,637",19.1,7.9,0.0,208.2041168183709
6357,CA-2014-139080,2014-01-24,29/01/2014,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,"0,2","6,888",0.8,-0.9,0.0,309.4598787196763
6358,CA-2014-139080,2014-01-24,29/01/2014,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,25.92,4,0,"12,4416",0.8,-0.9,0.0,309.4598787196763
6359,CA-2014-139080,2014-01-24,29/01/2014,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,6.48,1,0,"3,1104",0.8,-0.9,0.0,309.4598787196763
6360,CA-2014-139080,2014-01-24,29/01/2014,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,86.352,6,"0,2","8,6352",0.8,-0.9,0.0,309.4598787196763
6361,CA-2012-115693,2012-12-10,15/12/2012,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Los Angeles,California,90032,West,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0,"15,764",22.0,14.3,51.2,236.73541154904044
6362,US-2011-107993,2011-11-25,30/11/2011,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Springfield,Oregon,97477,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,51.016,7,"0,2","8,2901",17.6,9.2,16.9,234.02545462724078
6366,CA-2014-144848,2014-04-05,6/04/2014,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009,East,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,41.22,1,0,"11,1294",11.9,3.3,0.1,239.4011755101979
6367,CA-2014-144848,2014-04-05,6/04/2014,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,240.37,1,0,"7,2111",11.9,3.3,0.1,239.4011755101979
6368,CA-2014-144848,2014-04-05,6/04/2014,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009,East,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,119.02,2,0,"33,3256",11.9,3.3,0.1,239.4011755101979
6371,CA-2013-113425,2013-11-22,22/11/2013,Same Day,JK-16120,Julie Kriz,Home Office,United States,New York City,New York,10009,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",113.568,2,"0,2","12,7764",13.1,7.3,3.1,259.1792398805042
6372,CA-2014-143035,2014-10-04,6/10/2014,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,83.92,4,0,"21,8192",19.1,13.0,12.1,248.53424015133095
6373,CA-2014-143035,2014-10-04,6/10/2014,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",6.63,3,0,"3,1161",19.1,13.0,12.1,248.53424015133095
6374,CA-2014-143035,2014-10-04,6/10/2014,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0,"66,9546",19.1,13.0,12.1,248.53424015133095
6377,CA-2013-163216,2013-10-08,11/10/2013,First Class,AW-10930,Arthur Wiediger,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928,2,"0,2","1,7248",19.7,11.7,0.0,231.5943638924673
6378,US-2013-116442,2013-12-16,23/12/2013,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0,"4,2804",24.0,14.3,37.6,216.62625552356155
6382,CA-2013-127236,2013-03-30,3/04/2013,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,45503,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.975,5,"0,5","-167,986",19.3,12.9,0.6,244.47474918955973
6383,CA-2013-127236,2013-03-30,3/04/2013,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,45503,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,158.376,4,"0,4","-36,9544",19.3,12.9,0.6,244.47474918955973
6390,CA-2012-147529,2012-02-07,11/02/2012,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Virginia,22153,South,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,311.15,5,0,"146,2405",18.6,11.1,2.9,237.5087629251562
6391,CA-2012-147529,2012-02-07,11/02/2012,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Virginia,22153,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0,"6,3504",18.6,11.1,2.9,237.5087629251562
6392,CA-2013-129126,2013-12-15,20/12/2013,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2,0,"6,7252",6.3,-2.3,16.7,250.38203641268825
6393,CA-2013-129126,2013-12-15,20/12/2013,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10011,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,5.76,2,0,"2,8224",6.3,-2.3,16.7,250.38203641268825
6394,CA-2013-129126,2013-12-15,20/12/2013,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10011,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",21.48,6,0,"10,5252",6.3,-2.3,16.7,250.38203641268825
6395,CA-2013-129126,2013-12-15,20/12/2013,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,4,0,"198,46",6.3,-2.3,16.7,250.38203641268825
6396,CA-2013-129126,2013-12-15,20/12/2013,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10011,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,17.15,1,0,"4,6305",6.3,-2.3,16.7,250.38203641268825
6397,CA-2013-129126,2013-12-15,20/12/2013,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10011,East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",23.12,2,"0,2","7,803",6.3,-2.3,16.7,250.38203641268825
6408,CA-2014-161774,2014-05-15,16/05/2014,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,"0,3","-12,849",16.3,4.1,0.0,205.03380987576256
6409,CA-2014-161774,2014-05-15,16/05/2014,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10001446,Office Supplies,Art,Newell 309,46.2,5,"0,2","5,775",16.3,4.1,0.0,205.03380987576256
6410,CA-2014-161774,2014-05-15,16/05/2014,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.952,3,"0,2","16,1838",16.3,4.1,0.0,205.03380987576256
6411,CA-2014-161774,2014-05-15,16/05/2014,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,7.992,1,"0,2","0,6993",16.3,4.1,0.0,205.03380987576256
6412,CA-2014-161774,2014-05-15,16/05/2014,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,76.864,2,"0,2","26,9024",16.3,4.1,0.0,205.03380987576256
6417,CA-2013-111976,2013-03-09,13/03/2013,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.576,4,"0,4","-25,3344",14.6,-0.1,0.0,188.7109248462664
6418,CA-2013-111976,2013-03-09,13/03/2013,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,5.984,2,"0,2","-1,3464",14.6,-0.1,0.0,188.7109248462664
6426,CA-2013-143714,2013-05-24,28/05/2013,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,8399.976,4,"0,4","1119,9968",19.3,7.3,9.1,202.95785706203492
6427,CA-2013-143714,2013-05-24,28/05/2013,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,6.294,1,"0,7","-4,196",19.3,7.3,9.1,202.95785706203492
6428,CA-2013-143714,2013-05-24,28/05/2013,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,10.368,2,"0,2","3,6288",19.3,7.3,9.1,202.95785706203492
6429,CA-2013-143714,2013-05-24,28/05/2013,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,122.382,3,"0,4","-24,4764",19.3,7.3,9.1,202.95785706203492
6434,CA-2012-121405,2012-03-30,4/04/2012,Standard Class,FC-14335,Fred Chung,Corporate,United States,Chicago,Illinois,60610,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",23.52,5,"0,2","8,526",29.1,21.8,0.0,222.02592677362603
6435,CA-2012-121405,2012-03-30,4/04/2012,Standard Class,FC-14335,Fred Chung,Corporate,United States,Chicago,Illinois,60610,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,"0,2","13,572",29.1,21.8,0.0,222.02592677362603
6440,CA-2011-166891,2011-10-04,6/10/2011,First Class,CC-12220,Chris Cortes,Consumer,United States,New York City,New York,10024,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,"0,1","-6,549",16.7,10.1,0.3,247.03468168298022
6441,CA-2013-101161,2013-10-14,21/10/2013,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,34.7,5,0,"12,492",17.3,11.2,0.0,249.84922037311537
6442,CA-2013-101161,2013-10-14,21/10/2013,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0,"23,9688",17.3,11.2,0.0,249.84922037311537
6443,CA-2013-101161,2013-10-14,21/10/2013,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0,"18,2112",17.3,11.2,0.0,249.84922037311537
6444,CA-2013-101161,2013-10-14,21/10/2013,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,24.9,5,0,"11,454",17.3,11.2,0.0,249.84922037311537
6445,CA-2013-101161,2013-10-14,21/10/2013,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0,"33,7266",17.3,11.2,0.0,249.84922037311537
6446,CA-2012-151785,2012-03-05,10/03/2012,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Chicago,Illinois,60623,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,7.104,6,"0,2","2,4864",30.7,22.6,0.1,213.41843322494202
6447,US-2014-119816,2014-03-05,7/03/2014,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095,Central,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",103.5,5,"0,6","-77,625",-12.9,-23.3,0.0,264.98891126352765
6448,US-2014-119816,2014-03-05,7/03/2014,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095,Central,OFF-LA-10002381,Office Supplies,Labels,Avery 497,2.464,1,"0,2","0,8624",-12.9,-23.3,0.0,264.98891126352765
6449,US-2014-119816,2014-03-05,7/03/2014,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,8.72,1,"0,2","0,654",-12.9,-23.3,0.0,264.98891126352765
6454,CA-2012-125710,2012-10-08,13/10/2012,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77036,Central,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",3.44,2,"0,2","0,559",15.5,4.5,0.0,215.4291233992656
6455,CA-2014-161102,2014-08-01,4/08/2014,First Class,EC-14050,Erin Creighton,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,56.56,2,0,"15,2712",33.7,19.8,0.0,164.53483002934135
6456,CA-2014-161102,2014-08-01,4/08/2014,First Class,EC-14050,Erin Creighton,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",36.96,7,0,"11,4576",33.7,19.8,0.0,164.53483002934135
6457,CA-2011-110065,2011-08-05,11/08/2011,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,New York City,New York,10009,East,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",135.99,1,0,"36,7173",27.5,20.5,0.0,226.84286170962736
6458,CA-2011-110065,2011-08-05,11/08/2011,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,New York City,New York,10009,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",15.96,7,0,"7,0224",27.5,20.5,0.0,226.84286170962736
6467,CA-2014-153080,2014-05-23,26/05/2014,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",68.46,7,0,"25,3302",19.5,14.5,36.9,259.4176180886759
6473,CA-2011-151897,2011-06-06,10/06/2011,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Houston,Texas,77070,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,"0,2","33,831",18.2,6.6,0.5,206.65094150854242
6475,CA-2011-149524,2011-01-15,16/01/2011,First Class,BS-11590,Brendan Sweed,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,61.96,4,"0,5","-53,2856",2.2,-8.2,0.0,241.06504770467376
